No.	CAS	SMILES	Status	Exp activity
1913	N.A.	Oc1ccc(cc1)C(O)C(N3CCC(Cc2ccccc2)CC3)C	Training	0
1914	N.A.	O=P1(OCCCN1(CCCl))(NCCCl)	Training	0
1915	N.A.	O=P(O)(OCC[N+](C)(C)C)OCC(COC)CSCCCCCCCCCCCCCCCC	Training	0
1916	N.A.	O=C(NO)CC(C(=O)NC(C(=O)NC)Cc2c[nH]c1ccccc12)CC(C)C	Training	0
1917	N.A.	n1ccn(c1)CC(OCC=C)c2ccc(cc2Cl)Cl	Training	2
1918	N.A.	O=C(O)c2cc(cnc2(C1=NC(C(=O)N1)(C)C(C)C))COC	Training	0
1919	N.A.	O=C(O)c2cc(cnc2(C1=NC(=O)C(N1)(C)C(C)C))C	Training	0
1920	N.A.	O=C(O)c2cccnc2(C1=NC(C(=O)N1)(C)C(C)C)	Test	0
1921	N.A.	O=C(O)c2cc3ccccc3(nc2(C1=NC(C(=O)N1)(C)C(C)C))	Training	0
1922	N.A.	O=C(O)c2cc(cnc2(C1=NC(C(=O)N1)(C)C(C)C))CC	Test	0
1923	N.A.	O=C3NN=C(c1ccc(cc1)n2cncc2)CC3	Training	2
1924	N.A.	O=[N+]([O-])N=C1NCCN1Cc2cnc(cc2)Cl	Training	0
1925	N.A.	O=C(O)C1N(C(=O)N(C)C1)C(=O)C(NC(C(=O)OCC)CCc2ccccc2)C	Training	0
1926	N.A.	n1cc[nH]c1	Training	0
1927	N.A.	n1ccn(c1CC2Oc3ccccc3(OC2))CC	Training	0
1928	N.A.	c1ccc3c(c1)N(c2ccccc2CC3)CCCN(C)C	Test	0
1929	N.A.	O=C(OCN1C(=O)N(CC#C)CC1(=O))C2C(C=C(C)C)C2(C)(C)	Training	0
1930	N.A.	n1cn(c3c1c(nc2ccccc23)N)CC(C)C	Training	0
1931	N.A.	c1ccc2c(c1)[nH]cc2CCC3CCNCC3	Test	0
1932	N.A.	O=C(NN2c1ccccc1CC2C)c3ccc(c(c3)S(=O)(=O)N)Cl	Training	0
1933	N.A.	O=C(OCCN(C)C)c1ccc2c(c1)c(c(n2Cc3ccccc3)C)C	Training	0
1934	N.A.	c1ccc2[nH]ccc2(c1)	Test	0
1935	N.A.	O=C(O)Cc2c[nH]c1ccccc12	Training	0
1936	N.A.	O=C(O)CCCc2c[nH]c1ccccc12	Test	0
1937	N.A.	O=C(O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C	Training	0
1938	N.A.	O=C(O)C(c1ccc(cc1)N3C(=O)c2ccccc2C3)C	Training	2
1939	N.A.	O=C(OC)C(c2c[nH]c1ccc(OC)cc12)CN	Training	0
1940	N.A.	O=C(OC)N(C(=O)N2N=C3c1ccc(cc1CC3(OC2)(C(=O)OC))Cl)c4ccc(OC(F)(F)F)cc4	Training	2
1941	N.A.	O=C(NC(Cc1ccccc1)C(O)C(=O)N2CC(O)C(O)C2)c3cc4cc(ccc4([nH]3))Cl	Training	0
1942	N.A.	Oc3ncnc1c3(ncn1C2OC(CO)C(O)C2(O))	Training	0
1943	N.A.	O=C(O)C(C)CN(C(=O)C)c1c(cc(c(N)c1I)I)I	Training	0
1944	N.A.	O=C(NCC(O)CO)c1c(c(C(=O)NCC(O)CO)c(c(c1I)N(C(=O)C)CC(O)CN(C(=O)C)c2c(c(C(=O)NCC(O)CO)c(c(C(=O)NCC(O)CO)c2I)I)I)I)I	Training	0
1945	N.A.	O=C2C(=C(N(N2(c1ccccc1))C)C)I	Training	0
1946	N.A.	c1cc(ccc1CC(NC(C)C)C)I	Training	0
1947	N.A.	O=C(NCC(O)CO)c1c(c(C(=O)NCC(O)CO)c(c(c1I)N(C(=O)C)CC(O)CO)I)I	Test	0
1948	N.A.	O=C(OCC)c1ncn2c3cccc(c3(C(=O)N(C)Cc12))I	Test	0
1949	N.A.	O=C(NCC(O)CO)c1c(c(C(=O)NCC(O)CO)c(c(c1I)N(C(=O)CO)C)I)I	Test	0
1950	N.A.	O=C(NC(CO)CO)c1c(c(NC(=O)C(O)C)c(c(C(=O)NC(CO)CO)c1I)I)I	Training	1
1951	N.A.	O=C(O)C(Cc1c(cc(c(N)c1I)I)I)CC	Training	0
1952	N.A.	O=C(O)C(Cc1c(cc(c(O)c1I)I)I)CC	Training	0
1953	N.A.	O=C(NCC(O)CO)c1c(c(C(=O)NCC(O)CO)c(c(c1I)N(C(=O)CO)CCO)I)I	Training	0
1954	N.A.	O=C(O)c2c(c(NC(=O)CNC(=O)c1c(c(C(=O)NC)c(c(c1I)N(C(=O)C)C)I)I)c(c(C(=O)NCCO)c2I)I)I	Training	0
1955	N.A.	O=C(NCCO)c1c(c(C(=O)NCC(O)CO)c(c(c1I)N(C(=O)C)CC(O)CO)I)I	Test	0
1956	N.A.	N#Cc1cc(c(O)c(c1)I)I	Training	2
1957	N.A.	OC3(Cn1ncnc1)(C(Cc2ccc(cc2)Cl)CCC3(C(C)C))	Training	2
1958	N.A.	n1c3c(c(N)c2c1CCCC2)CCC3	Training	0
1959	N.A.	O=C(O)CCc1c(cc(c(N=CN(C)C)c1I)I)I	Training	0
1960	N.A.	O=C(OC1CC2CCC(C1)[N+]2(C)(C(C)C))C(c3ccccc3)CO	Test	0
1961	N.A.	O=C1C(=COc2cc(OC(C)C)ccc12)c3ccccc3	Training	1
1962	N.A.	O=C(NC(C)C)N2C(=O)N(c1cc(cc(c1)Cl)Cl)C(=O)C2	Training	0
1963	N.A.	O=C(NNC(C)C)c1ccncc1	Training	0
1964	N.A.	O=[N+]([O-])c1cnc(n1C)C(C)C	Training	0
1965	N.A.	O=C(OC(C)C)NC(C(=O)NC(c1ccc(cc1)C)C)C(C)C	Training	0
1966	N.A.	O=C2c1ccccc1S(=O)(=O)N2CCCCN4CCN(c3ncccn3)CC4	Training	0
1967	N.A.	O=C1N(C(=NC12(CCCC2))CCCC)Cc3ccc(cc3)c5ccccc5(c4nnn[nH]4)	Training	0
1968	N.A.	n1c(nc(nc1N)c2cc(ccc2Cl)Cl)N	Training	0
1969	N.A.	OC(COc1ccccc1n2cccc2)CNC(C)C	Training	0
1970	N.A.	n1c(nn(c1Cl)C(C)C)OP(OCC)(OCC)=S	Training	0
1971	N.A.	O=C2c1c(ncn1CC(C)C)N(C(=O)N2C)C	Test	0
1972	N.A.	O=C(OC1CC2CCC1(C)C2(C)(C))C(=C)C	Training	0
1973	N.A.	c1ccc(cc1)CC(C)C	Test	0
1974	N.A.	O=C(OCC(C)C)c1ccc(O)cc1	Training	1
1975	N.A.	O=C(OCC(C)C)c1ccc(N)cc1	Training	0
1976	N.A.	O=C(OC(C)C)c1ccccc1(OP(OC)(N)=S)	Training	0
1977	N.A.	n1ccn(c1)CC(OCc2c(cccc2Cl)Cl)c3ccc(cc3Cl)Cl	Test	2
1978	N.A.	O=C(OC(C)C)c1ccccc1(OP(OCC)(NC(C)C)=S)	Training	2
1979	N.A.	O=C(OCC(=O)C3(O)(CCC2C4CCC1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))C	Test	1
1980	N.A.	O=C(NN)c1ccncc1	Test	0
1981	N.A.	O=C(N)c1ccncc1	Training	0
1982	N.A.	O=C(OCCC(C)C)c1ccccc1	Test	0
1983	N.A.	O=C1C=C(C)CC(C)(C)C1	Test	0
1984	N.A.	OC(C=C)(C)CCCC(C)CCCC(C)CCCC(C)C	Training	0
1985	N.A.	O=C(Oc1ccccc1C(C)C)NC	Training	0
1986	N.A.	O=[N+]([O-])c1cc(cc(c1N(CCC)CCC)[N+](=O)[O-])C(C)C	Training	0
1987	N.A.	O=C(N)C(c1ccccc1)(c2ccccc2)CC[N+](C)(C(C)C)C(C)C	Test	0
1988	N.A.	O=S(=O)(OC(C)C)C	Training	0
1989	N.A.	O=C(OC(C)C)Cc1ccccc1	Test	0
1990	N.A.	O=C(Nc1ccc(cc1)C(C)C)N(C)C	Training	1
1991	N.A.	n1ccc2ccccc2(c1)	Training	0
1992	N.A.	O1c2ccc(C=CC)cc2(OC1)	Training	0
1993	N.A.	OC1COC2C(O)COC12	Training	0
1994	N.A.	O=[N+]([O-])OC1COC2C(O)COC12	Training	0
1995	N.A.	n1cccc3c1N(c2ccccc2S3)CC(N(C)C)C	Training	1
1996	N.A.	O=C(Nc1onc(c1)C(C)(CC)CC)c2c(OC)cccc2(OC)	Training	0
1997	N.A.	O=C(c1cnoc1C2CC2)c3ccc(cc3S(=O)(=O)C)C(F)(F)F	Training	0
1998	N.A.	n1oc(cc1OP(OCC)(OCC)=S)c2ccccc2	Training	0
1999	N.A.	O=C(Nc1noc(c1)C)C3=C(O)c2ccccc2S(=O)(=O)N3C	Training	0
2000	N.A.	Oc1ccc(cc1)C(O)C(NC(C)COc2ccccc2)C	Training	0
2001	N.A.	O=C(OC)C3=C(NC(=C(C(=O)OC(C)C)C3(c2cccc1nonc12))C)C	Training	0
2002	N.A.	n1nc4n(c1C)c3c(cc(CCc2ccc(cc2)CC(C)C)s3)C(=NC4C)c5ccccc5Cl	Training	2
2003	N.A.	O=C2Nc1ccccc1N2C(=O)NC4CC3N(C)C(CC3)C4	Training	0
2004	N.A.	O=C(NCc1ccc(OCCN(C)C)cc1)c2ccc(OC)c(OC)c2	Training	0
2005	N.A.	O=C1N(N=CN1c2ccc(cc2)N7CCN(c6ccc(OCC3OC(OC3)(c4ccc(cc4Cl)Cl)Cn5ncnc5)cc6)CC7)C(C)CC	Training	0
2006	N.A.	O=C2N(CCc1cc(OC)c(OC)cc1C2)CCCN(C)CC4c3cc(OC)c(OC)cc3C4	Training	0
2007	N.A.	O=C1C(=C(C)CC1)CC=CCC	Training	0
2008	N.A.	O=CCC3CC(C)C(O)C=CC=CCC(OC(=O)CC(OC(=O)C)C(OC)C3(OC2OC(C)C(OC1OC(C)C(OC(=O)CC(C)C)C(O)(C)C1)C(N(C)C)C2(O)))C	Training	0
2009	N.A.	O=C(OCc1coc(c1)Cc2ccccc2)C4C(C=C3C(=O)SCC3)C4(C)(C)	Training	0
2010	N.A.	O=C(O)CC1C(NCC1(C(=C)C))C(=O)O	Training	0
2011	N.A.	O=C(Oc1cccc(c1)NC(=O)N(C)C)NC(C)(C)C	Training	0
2012	N.A.	O=C2OC(C=Cc1ccccc1)CC(OC)=C2	Training	1
2013	N.A.	O=C1Nc4ccccc4(C(=O)N1CCN3CCC(C(=O)c2ccc(F)cc2)CC3)	Training	0
2014	N.A.	O=C(N5CCN(c4ccc(OCC1OC(OC1)(c2ccc(cc2Cl)Cl)Cn3cncc3)cc4)CC5)C	Training	0
2015	N.A.	O=C(O)C(c1cccc(c1)C(=O)c2ccccc2)C	Training	0
2016	N.A.	O=C(c1ccccc1)c2ccc3n2CCC3(C(=O)O)	Training	0
2017	N.A.	O=C3c1c(ccs1)C(c2ccccc2C3)=C4CCN(C)CC4	Training	0
2018	N.A.	O=C2C=C(Oc3c(OC)c1occc1c(OC)c23)C	Training	0
2019	N.A.	N=1C=NC=3C=1N=CNC=3(NCc2occc2)	Training	0
2020	N.A.	O=C(OCC#C)C=C(C=CCC(C)CCCC(C)C)C	Training	0
2021	N.A.	O=C1C=C(OC=C1(O))CO	Training	0
2022	N.A.	O=C(O)C(O)C(O)C(=O)O	Training	0
2023	N.A.	O=C1C=C(C)C2CC1C2(C)(C)	Training	0
2024	N.A.	O=C(N)c1cc(ccc1(O))C(O)CNC(C)CCc2ccccc2	Training	0
2025	N.A.	O=C(O)C(O)C	Training	0
2026	N.A.	O=C(OC(C(=O)OCC)C)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	0
2027	N.A.	O=C(NCC=CCOc1nccc(c1)CN2CCCCC2)CS(=O)Cc3occc3	Training	0
2028	N.A.	O=C1N=C(N)C=CN1C2OC(CO)SC2	Training	0
2029	N.A.	n1nc(c(nc1N)N)c2cccc(c2Cl)Cl	Training	0
2030	N.A.	O=C(OCC1OC(OC1)(C)C)CCc3ccc(OCC(O)CNCCNC(=O)N2CCOCC2)cc3	Training	0
2031	N.A.	N#CC(=C2SCC(c1ccccc1Cl)S2)n3cncc3	Test	2
2032	N.A.	O=C(c1ccc(cc1)C(F)(F)F)C(C)CN2CCCC2	Training	1
2033	N.A.	O=S(c1nc2ccccc2([nH]1))Cc3nccc(OCC(F)(F)F)c3C	Training	1
2034	N.A.	O=C1C(O)=C(C(=O)c2ccccc12)CC=C(C)C	Training	0
2035	N.A.	O=C(O)c1c(O)c(ccc1CCC(C)C(O)C(C(=O)C(CC)C2OC(CC)(CC2(C))C3OC(C)C(O)(CC)CC3)C)C	Training	1
2036	N.A.	OCCOCCSCCCCCCCCCCCC	Training	0
2037	N.A.	O(CCCN)CCCCCCCCCCCC	Training	0
2038	N.A.	O=C(NCCN)c1ncc(cc1)Cl	Training	0
2039	N.A.	O=C(Nc1ccc(cc1)C(F)(F)F)c2cnoc2C	Training	1
2040	N.A.	O=C3NC(=O)C(N2C(=O)c1cccc(N)c1C2)CC3	Training	0
2041	N.A.	O=C(c1ccc(F)cc1)CCCN3CCC(C(=O)c2ccc(F)cc2)CC3	Training	0
2042	N.A.	n1ccc(c2ccccc12)C	Test	0
2043	N.A.	O=C(OC)C4=C(NC(=C(C(=O)OC(C)(C)CN(C)CCC(c1ccccc1)c2ccccc2)C4(c3cccc(c3)[N+](=O)[O-]))C)C	Training	2
2044	N.A.	O=C1NCc8c1c3c2ccccc2n6c3c5c8(c4ccccc4n5C7(OC6CC7(O)(CO))(C))	Training	2
2045	N.A.	N#Cc1ccc(cc1)C(c2ccc(C#N)cc2)n3ncnc3	Training	2
2046	N.A.	O=C6NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1CCCC1(C(=O)NCC))CCCNC(=N)N)CC(C)C)CC(C)C)Cc2ccc(O)cc2)CO)Cc4c[nH]c3ccccc34)Cc5cnc[nH]5)CC6	Test	0
2047	N.A.	Oc1ccc2c(c1)C34(CCN(CC=C)C(C2)C4(CCCC3))	Training	0
2048	N.A.	N2=C1N(CCS1)CC2c3ccccc3	Training	0
2049	N.A.	N#Cc1ccc2OC(C)(C)C(O)C(c2(c1))N3C(=O)CCC3	Training	0
2050	N.A.	O=C2c1cccc(OCC(O)CNC(C)(C)C)c1CCC2	Training	0
2051	N.A.	O=C(Nc1c(cccc1C)C)C2N(CCCC)CCCC2	Test	0
2052	N.A.	N#CC4(c1ccc(F)cc1)(CCC(N3CCC(C(=O)O)(c2ccccc2)C(C)C3)CC4)	Training	0
2053	N.A.	O=C(OC(c1ccccc1)(Cc2ccccc2)C(C)CN(C)C)CC	Training	0
2054	N.A.	O=C(O)C(N)Cc2cc(c(Oc1cc(c(O)c(c1)I)I)c(c2)I)I	Training	1
2055	N.A.	n1ccn(c1)C(c2cccc(c2)Cl)c3ccc4nc[nH]c4(c3)	Training	2
2056	N.A.	O=C(NC(=N)NC)Nc1c(cccc1C)C	Training	0
2057	N.A.	O=C(Nc1c(cccc1C)C)CN(CC)CC	Test	0
2058	N.A.	O=C(O)CN(CC(=O)O)CC(=O)Nc1c(cccc1C)C	Training	0
2059	N.A.	O=C(Nc1c(cccc1C)C)CN2CCN(CC2)CCCC(c3ccc(F)cc3)c4ccc(F)cc4	Training	0
2060	N.A.	O=C(OC1CCN(C)CC1)C(Oc2ccc(cc2)Cl)Oc3ccc(cc3)Cl	Training	0
2061	N.A.	O=C7OCC56(C(OC(C)(C)C6(CC(=O)C2(C)(C5(CCC3(C)(C(OC(=O)C1OC123)c4cocc4)))))C7)	Training	1
2062	N.A.	OC(C=C)(C)CCC=C(C)C	Training	0
2063	N.A.	O=C(OC(C=C)(C)CCC=C(C)C)C	Training	0
2064	N.A.	O=C(OC(C=C)(C)CCC=C(C)C)c1ccccc1	Training	0
2065	N.A.	O=C(NC(C(O)C)C1OC(C(O)C(O)C1(O))SC)C2N(C)CC(CCC)C2	Training	0
2066	N.A.	O=C1OC(CNC(=O)C)CN1c2ccc(c(F)c2)N3CCOCC3	Training	0
2067	N.A.	O=C(O)CCCCCCCC=CCC=CCCCCC	Training	0
2068	N.A.	O=C(O)CCCCCCCC=CCC=CCC=CCC	Test	0
2069	N.A.	O=C3N(c1ccccc1)c2ccccc2C3(Cc4ccncc4)Cc5ccncc5	Training	0
2070	N.A.	O=C(O)Cn2c(cc1ccccc12)C(=O)Nc3nc(cs3)c4ccccc4Cl	Training	0
2071	N.A.	O=C(Nc1ccc(c(c1)Cl)Cl)N(OC)C	Training	1
2072	N.A.	O=C(O)C(NC(C(=O)N1CCCC1(C(=O)O))CCCCN)CCc2ccccc2	Training	0
2073	N.A.	O=C2c1c(ncn1C)N(C(=O)N2CCCCC(O)C)C	Training	0
2074	N.A.	O=C(O)c1cc(cc(c1)S(=O)(=O)O)C(=O)O	Training	0
2075	N.A.	O=C(O)CCC(C)C2CCC3C4CCC1CC(O)CCC1(C)C4(CCC23(C))	Test	0
2076	N.A.	O=C(O)c2ccccc2(Nc1cc(ccc1(C(=O)O))Cl)	Training	0
2077	N.A.	O=C(O)C1=CN(c2c(F)c(c(F)cc2(C1(=O)))N3CCNC(C)C3)CC	Test	0
2078	N.A.	Fc1ccc(cc1)C(c2ccc(F)cc2)N4CCN(Cc3ccc(OC)c(OC)c3(OC))CC4	Training	0
2079	N.A.	O=C(O)Cc2cn(nc2(c1ccc(cc1)Cl))c3ccccc3	Training	0
2080	N.A.	O=C(O)c1nn(c2ccccc12)Cc3ccc(cc3Cl)Cl	Training	0
2081	N.A.	O=C(OCC)N4CCC(=C2c1ncccc1CCc3cc(ccc23)Cl)CC4	Training	0
2082	N.A.	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2Cl))Cl	Training	0
2083	N.A.	O=C(OCC(C)(COC(=O)NC1CC1)CCC)N	Training	0
2084	N.A.	O=C(Nc1ncccc1)C3C(=O)c2c(cc(Cl)s2)S(=O)(=O)N3(C)	Training	0
2085	N.A.	OCc1c(nc(n1Cc2ccc(cc2)c4ccccc4(c3nnn[nH]3))CCCC)Cl	Training	0
2086	N.A.	O=C3OC(CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)CC)C12)C)CC(O)C3	Training	2
2087	N.A.	N=2c4ccccc4(Oc1ccc(cc1C=2N3CCN(C)CC3)Cl)	Training	0
2088	N.A.	O=C(O)C(c1ccc(cc1)CC2C(=O)CCC2)C	Training	0
2089	N.A.	O=C(NC(=O)c1c(F)cccc1(F))Nc2cc(c(OC(F)(F)C(F)C(F)(F)F)cc2Cl)Cl	Training	0
2090	N.A.	N#CC(=C2SCC(c1ccc(cc1Cl)Cl)S2)n3cncc3	Training	2
2091	N.A.	OC(c4cc(cc3C(=Cc1ccc(cc1)Cl)c2cc(ccc2c34)Cl)Cl)CN(CCCC)CCCC	Training	0
2092	N.A.	O=C(O)Cc2cc(ccc2(Nc1c(F)cccc1Cl))C	Training	0
2093	N.A.	O=C(O)COc1ccc(cc1C)Cl	Test	0
2094	N.A.	O=C(O)CCCOc1ccc(cc1C)Cl	Training	1
2095	N.A.	O=C(OC2CC1N(C)C(CC1)C2)c3cc(cc(c3)Cl)Cl	Training	0
2096	N.A.	FC(F)(F)c1cc(cc(c1(N))Cl)C(O)CNC(C)(C)C	Training	0
2097	N.A.	O=C(OCC)CC(C(=O)OCC)SP(=O)(OC)OC	Training	0
2098	N.A.	O=C(OCC)CC(C(=O)OCC)SP(OC)(OC)=S	Training	0
2099	N.A.	O=C(OC(C)C)C(C(=O)OC(C)C)=C1SC=CS1	Training	0
2100	N.A.	O=C1C=COC(=C1(O))C	Test	0
2101	N.A.	O=C(NC(c1ccccc1)CCN2C4CCC2CC(n3c(nnc3C(C)C)C)C4)C5CCC(F)(F)CC5	Training	0
2102	N.A.	O=C(O)C2=CN1c3c(OCN1C)c(c(F)cc3(C2(=O)))N4CCN(C)CC4	Training	0
2103	N.A.	OC3C(=C)C(=CC=C1CCCC2(C)(C1CCC2(C(OCCC(O)(C)C)C)))CC(O)C3	Training	0
2104	N.A.	O=C(OC)Nc1nc2cc(ccc2([nH]1))C(=O)c3ccccc3	Training	0
2105	N.A.	O=C(OCCCCN(CC)C(C)Cc1ccc(OC)cc1)c2ccc(OC)c(OC)c2	Training	0
2106	N.A.	O=C(O)CN(CC(=O)O)CC(=O)Nc1c(cc(c(c1C)Br)C)C	Training	0
2107	N.A.	N(C)C2(C)(C1CCC(C1)C2(C)(C))	Training	0
2108	N.A.	O=C(OCC)N(C(=O)CSP(OCC)(OCC)=S)C	Training	0
2109	N.A.	O=C(OCC)c2c1cc(O)ccc1n(c2C)C	Training	0
2110	N.A.	O=C(O)c2ccccc2(Nc1c(ccc(c1Cl)C)Cl)	Training	0
2111	N.A.	O=C(OCCN(C)C)COc1ccc(cc1)Cl	Training	0
2112	N.A.	O=C1c3ccccc3(N=C(N1c2ccccc2Cl)C)	Training	0
2113	N.A.	O=C(NC)NC(O)C(Cl)(Cl)Cl	Test	0
2114	N.A.	c1ccc(cc1)C(c2ccc(cc2)Cl)N4CCN(Cc3cccc(c3)C)CC4	Training	0
2115	N.A.	O=C(O)C(Oc1ccc(cc1C)Cl)C	Training	0
2116	N.A.	n1c[nH]cc1C(c2cccc(c2C)C)C	Training	2
2117	N.A.	O=C4C=C3C(C)CC2C(CCC1(C)(C2(CCC1(O)(C(=O)C))))C3(C)CC4	Training	1
2118	N.A.	O=C(OC3(C(=O)C)(CCC2C4CC(C1=CC(=O)CCC1(C)C4(CCC23(C)))C))C	Training	1
2119	N.A.	O=C3C=C2C(C)CC1C4CCC(C(=O)C)C4(C)(CC(O)C1C2(C)CC3)	Training	1
2120	N.A.	O=C(O)c2ccccc2(Nc1cccc(c1C)C)	Training	0
2121	N.A.	O=C(NCCN(CC)CC)COc1ccc(OC)cc1	Training	0
2122	N.A.	O=S(=O)(N)c1cc(ccc1Cl)S(=O)(=O)N(C)CC2(OCCC2)(C)	Training	0
2123	N.A.	O=C(OC3(C(=O)C)(CCC2C4C=C(C1=CC(=O)CCC1(C)C4(CCC23(C)))C))C	Test	1
2124	N.A.	OCC(O)C(O)C(O)C(O)CNC	Training	0
2125	N.A.	n1c(nc(nc1N)N)N	Test	0
2126	N.A.	O=C(NCCc2c[nH]c1ccc(OC)cc12)C	Test	0
2127	N.A.	O=C(OC3(C(=O)C)(C(=C)CC2C4C=C(C1=CC(=O)CCC1(C)C4(CCC23(C)))C))C	Training	1
2128	N.A.	c1ccc3c(c1)C(=CCCN(C)C)c2ccccc2C3(C)C	Training	2
2129	N.A.	O=C(Nc1ncc(C)s1)C3=C(O)c2ccccc2S(=O)(=O)N3C	Training	0
2130	N.A.	Oc1ccc(c(c1)Cl)C(O)CNC(C)(C)C	Training	0
2131	N.A.	NC13(CC2CC(C)(C1)CC(C)(C2)C3)	Training	0
2132	N.A.	O=C(O)CCC(=O)c1ccc(OC)c2ccccc12	Training	0
2133	N.A.	O=C(OC1CC(C)CCC1C(C)C)c2ccccc2(N)	Training	0
2134	N.A.	C(#CC)c1nc(nc(c1)C)Nc2ccccc2	Training	1
2135	N.A.	O=C(OC1CCC[N+](C)(C)C1)C(O)(c2ccccc2)c3ccccc3	Training	1
2136	N.A.	OCC(O)COc1ccccc1C	Training	0
2137	N.A.	O=C2OC(COc1ccccc1(OC))CN2	Training	0
2138	N.A.	c1ccc(cc1)CC(NC)(C)C	Training	0
2139	N.A.	[O-][n+]1cccc(c1)CO	Training	0
2140	N.A.	O=C(Nc1c(cccc1C)C)C2N(C)CCCC2	Training	0
2141	N.A.	O=C(OCC(C)(COC(=O)N)CCC)N	Training	0
2142	N.A.	O=C(Nc1cccc(OC(C)C)c1)c2ccccc2C	Training	0
2143	N.A.	O=C(OCC(NCCC)(C)C)c1ccccc1	Training	0
2144	N.A.	Oc1cccc(c1)C2(CN(C)CCCC2)(CC)	Training	0
2145	N.A.	c1ccc3c(c1)N(c2ccccc2S3)CC5CN4CCC5(CC4)	Training	2
2146	N.A.	O=S(c1ccc3c(c1)N(c2ccccc2S3)CCC4N(C)CCCC4)C	Training	0
2147	N.A.	O=C1CCC4(C)(C(C1)CCC3C4(CCC2(C)(C3(CCC2(O)(C)))))	Training	1
2148	N.A.	C#CC3(O)(CCC2C4CCc1cc(OC)ccc1C4(CCC23(C)))	Test	0
2149	N.A.	O=S(=O)(NC3CN(C)C4Cc2cn(c1cccc(c12)C4(C3))C)N(C)C	Training	0
2150	N.A.	O=C(OC)C(N(C(=O)COC)c1c(cccc1C)C)C	Training	0
2151	N.A.	O=C1C(=NN=C(N1(N))C)c2ccccc2	Training	0
2152	N.A.	O=C2OC(COc1cc(cc(c1)C)C)CN2	Training	0
2153	N.A.	O=C(NNCNNC(=O)c1ccncc1)c2ccncc2	Training	0
2154	N.A.	O=C(NC)N(c2nc1ccccc1s2)C	Training	1
2155	N.A.	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	0
2156	N.A.	c1ccc(cc1)CC(NC)C	Test	0
2157	N.A.	n1ccccc1N(Cc2cccs2)CCN(C)C	Training	0
2158	N.A.	O=C1c3ccccc3(N=C(N1c2ccccc2C)C)	Training	0
2159	N.A.	O=C1NC(=O)C(C(=O)N1C)(CC)CC	Training	0
2160	N.A.	O=C(N=C1N(N=C(S1)S(=O)(=O)N)C)C	Training	0
2161	N.A.	N12(CN3CN(C1)CN(C2)C3)	Training	0
2162	N.A.	O=C(OC2CCC3C4CCC1CC(=O)C=C(C)C1(C)C4(CCC23(C)))CCCCCC	Training	1
2163	N.A.	O=C(Nc1ccccc1)c2c(oc(c2C)C)C	Training	2
2164	N.A.	O=C(O)C3N2C(=O)C(NC(=O)c1c(OC)cccc1(OC))C2SC3(C)(C)	Training	0
2165	N.A.	C1=CN(C(N1)=S)C	Training	0
2166	N.A.	c1cc(cc(c1)C)NC(N(C)C)=S	Training	0
2167	N.A.	O=C(ON=C(C)SC)NC	Training	0
2168	N.A.	O(c1ccc3c(c1)N(c2ccccc2S3)CC(C)CN(C)C)C	Training	0
2169	N.A.	OC(c1cc(OC)ccc1(OC))C(N)C	Training	0
2170	N.A.	O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c2cccc(OC)c2C	Training	0
2171	N.A.	O=C2N(C(=O)C(c1ccccc1)(C)C2)C	Training	0
2172	N.A.	O=S(=O)(N)c1cc2c(cc1Cl)NC(N(C)S2(=O)(=O))CCl	Training	0
2173	N.A.	O=C(OC)C=CCCCCCC	Training	0
2174	N.A.	O=C(OC)CCCCCCCC=CCCCCCCCC	Test	0
2175	N.A.	O=C(OC)C=Cc1ccccc1	Training	0
2176	N.A.	O=C(OC)Cc2cccc1ccccc12	Test	0
2177	N.A.	O=C(OC)CCCCCCCCCCC(O)CCCCCC	Training	0
2178	N.A.	O=C(OC)c1c(O)c(c(O)cc1C)C	Training	0
2179	N.A.	O=C(OC)c1ccccc1(N)	Training	0
2180	N.A.	O=C(OC)c1ccccc1(OC)	Training	0
2181	N.A.	O=C(C#CCCCCC)OC	Training	0
2182	N.A.	O=C(OC)c1cccc(c1)Cl	Training	0
2183	N.A.	O=C(OC)c1c(ccs1)S(=O)(=O)N	Training	0
2184	N.A.	O=C(OC)c1ccc(cc1)C	Test	0
2185	N.A.	O=C(OC)c1cc(ccc1[N+](=O)[O-])Cl	Training	0
2186	N.A.	O=C(OC)C2(C)(CCCC3(C)(C1C(C=C(CC1)C(C)C)=CCC23))	Training	0
2187	N.A.	OCC1OC(OC)C(O)C(O)C1(O)	Training	0
2188	N.A.	O=C(OC)c1ccccc1	Test	0
2189	N.A.	O=C(OC)CCCCCCCCCCC	Test	0
2190	N.A.	O=C(OC)CCCCCCCC=CCC=CCCCCC	Test	0
2191	N.A.	O=C(OC)c1cnccc1	Test	0
