id	cas	smiles	status	exp values	predicted
3098		N#CSCSC#N	Training	-0.37	-0.3331218549
3099		O=C1OC=CO1	Training	0.54	2.1087891378
3100		O=C(C(CBr)Br)Cl	Training	0.69	0.2785825076
3101		C#CCCl	Training	0.35	-999
3102		N#CC(CCl)Cl	Training	-0.75	-0.2682086804
3103		C(=C(CCl)Cl)Cl	Training	0.63	0.2113436806
3104		O(C(=S)SSC(Cl)(Cl)Cl)C	Training	0.78	-999
3105		n1cc(c[nH]1)Cl	Training	0.71	0.8511663952
3106		N#CC=C	Training	0.17	0.3669549632
3107		O=[N+]([O-])c1nc[nH]c1	Training	0.72	0.6255257437
3108		N1C(NC(NC1=S)=S)=S	Training	0.68	-1.4201385602
3109		N#CCC(=O)O	Training	1.07	1.5941708974
3110		O=C1NC(=S)SC1	Training	0.38	0.4
3111		C=C(CCl)Cl	Training	0.46	0.2546769276
3112		C(=CCl)CCl	Training	-0.11	0.8021417045
3113		FC(F)(OC)C(Cl)Cl	Training	1.34	1.4824277764
3114		O=CC(CCl)Cl	Training	0.1	0.1588252741
3115		O=C(O)C(C)(Cl)Cl	Training	1.37	0.8807177383
3116		O=C(O)C(CCl)Cl	Training	0.31	1.2994516558
3117		O=S(=O)(C(=CCl)Cl)C	Training	-0.46	-0.0921144608
3118		C(CCl)C(Cl)(Cl)Cl	Training	0.44	0.8929348711
3119		FC(C(F)(F)OC)Cl	Training	1.54	1.4027517257
3120		N#CCCCl	Training	-0.95	-0.2972345989
3121		n1cc[nH]c1	Training	0.51	1.0887702041
3122		N#CCC(=O)N	Training	1.58	0.9867533541
3123		C#CCO	Training	-0.45	-999
3124		O=CC=C	Training	-0.74	0.6945260463
3125		O=COC=C	Training	1.59	0.812824541
3126		O=CC(=O)C	Training	1.21	1.2282527557
3127		O=CC1OC1	Training	1.07	0.9100679446
3128		O=CC=CO	Training	0.94	-999
3129		O=C1OCCO1	Training	2.06	1.3061977813
3130		C=CCBr	Training	0	-999
3131		C(C(CBr)Br)Cl	Training	-0.14	0.3515677246
3132		C(=CCl)C	Training	1.41	0.2648798861
3133		CC(C(Cl)Cl)Cl	Training	0.93	0.8546442497
3134		CCC(Cl)(Cl)Cl	Training	1.71	0.7529960534
3135		CC(CCl)(Cl)Cl	Training	0.89	0.8678628584
3136		C(C(CCl)Cl)Cl	Training	-0.03	1.0185822091
3137		OC(C)C(Cl)(Cl)Cl	Training	0.79	0.6628023078
3138		O=C(C)CCl	Training	0.04	-0.2747258917
3139		OCC=CCl	Training	0.04	0.4275181778
3140		O=C(O)C(C)Cl	Training	0.87	0.5061553212
3141		C(C1CS1)Cl	Training	-0.43	-0.1440632705
3142		C=CCI	Training	-1.23	0.6539309023
3143		N#CCC	Training	-0.15	0.2136608593
3144		O=C(N)C=C	Training	0.06	0.9251385374
3145		O=CNC=C	Training	1.15	1.2463712822
3146		N#CC(O)C	Training	-0.53	-999
3147		N#CCCO	Training	1.65	-999
3148		O=[N+]([O-])OCC1OC1	Training	0.59	0.2895462086
3149		N1C(=S)SCC1	Training	0.4	0.2292599722
3150		CC(CBr)Br	Training	0.57	-0.0433118058
3151		OCC(CBr)Br	Training	0.5	0.8149643617
3152		CC(CCl)Cl	Training	1.24	0.8771515768
3153		OC(CCl)CCl	Training	-0.07	0.1966804395
3154		C(CCl)C[Si](Cl)(Cl)Cl	Training	-0.02	0.6592035942
3155		O=[N+]([O-])C(C)CCl	Training	0.2	0.1952553077
3156		N#CN(C)C	Training	0.32	1.0801289928
3157		O=NN1COCC1	Training	1.17	0.5086828714
3158		O=[N+]([O-])OCC(O[N+](=O)[O-])C	Training	0.18	0.6502467476
3159		O=[N+]([O-])OCC(O[N+](=O)[O-])CO	Training	0.89	0.3678487411
3160		O=NN1CCSC1	Training	1.22	-0.4703609102
3161		N1C(NCC1)=S	Training	0.73	0.0307745979
3162		O=NN(C(=O)NC(=O)N)C	Training	0.49	0.6000651611
3163		O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1	Training	-0.35	0.5039471993
3164		OCC=C	Training	0.04	-999
3165		O1CC1C	Training	0.82	1.3333528117
3166		O(C=C)C	Training	1.93	0.8571501413
3167		O=C(O)CC	Training	1.55	1.3596662458
3168		O1COCC1	Training	1.61	1.6542156934
3169		O=COCC	Training	1.4	1.4475816386
3170		OCC1OC1	Training	0.75	1.6901365622
3171		O=C(O)C(O)C	Training	1.42	1.3423475359
3172		O=C(OC)OC	Training	2.16	1.2170794908
3173		O=C(O)COC	Training	1.05	1.5686725032
3174		O=S1(=O)(OCCC1)	Training	-0.09	0.6998452595
3175		O=NN(C)CCCl	Training	-0.74	0.0927003452
3176		OCC(C)Cl	Training	0.37	-0.2528630314
3177		OCC(O)CCl	Training	-0.63	0.092636447
3178		OCCC(O)Cl	Training	0	-999
3179		C=CCN	Training	0.21	1.1184802025
3180		O=NN(C(=O)NC)C	Training	0.38	0.2671225876
3181		N1C(NCNC1)=S	Training	-1.41	-0.8572736053
3182		O=CN(C)C	Training	1.61	1.5158168583
3183		O=[N+]([O-])C(C)C	Training	0.91	0.3592910623
3184		O=C(O)C(N)CS	Training	1.19	1.7549495527
3185		O=[N+]([O-])CCCO	Training	-0.13	1.305871509
3186		O=[N+]([O-])OCC(O)CO	Training	0.39	0.5607562394
3187		OCN(C(=S)S)C	Training	0.53	0.6504730296
3188		C(N(C)C)(=S)S	Training	1.02	0.473582594
3189		OC(CN)CCl	Training	-0.46	-999
3190		O(C)P(OCC)(=S)Cl	Training	0.6	0.3227750756
3191		O=NN(C)COC	Training	0.83	0.6997241986
3192		NC(NCC)=S	Training	-0.02	0.2822559631
3193		O=CNP(=O)(OC)SC	Training	0.05	-999
3194		O=C(N)P(=O)(O)OCC	Training	1.08	1.286824146
3195		O=C(O)CNCP(=O)(O)O	Training	1.46	1.2243780444
3196		OC(C)C	Training	1.89	1.5606889938
3197		OCC(O)C	Training	2.42	2.1738614663
3198		O(C)COC	Training	1.93	1.6341146708
3199		OCCOC	Training	1.47	1.277451542
3200		OCCCO	Training	2.29	2.2183196073
3201		OCC(O)CO	Training	1.96	2.2501909855
3202		OCCCS	Training	0.1	1.6561731254
3203		CCCS	Training	1.36	1.5731014038
3204		C1C[SiH2]C1	Training	1.33	-999
3205		NCCC	Training	0.8	0.577237386
3206		N(C)(C)C	Training	0.89	0.679919213
3207		O=NN(N(C)C)C	Training	-0.04	0.1686382993
3208		N=C(N=C(N)NC)N	Training	1.07	1.124905757
3209		OCCNC	Training	1.27	0.8449892175
3210		O=P(OC)(SC)SC	Training	-0.82	-0.7532424931
3211		O(C)P(OC)OC	Training	1.11	1.0696147715
3212		O=P(OC)(OC)OC	Training	0.78	-999
3213		CSP(SC)SC	Training	-0.21	-999
3214		n1c([nH]c(c1Br)Br)Br	Training	-0.95	-0.7008703367
3215		O=C1NC(=O)N(C(=O)N1Cl)Cl	Training	0.81	0.25
3216		O=C(C(Cl)Cl)C(Cl)(Cl)Cl	Training	-0.06	0.1724775561
3217		n1c([nH]c(c1I)I)I	Training	-0.21	-1.0676389113
3218		O=S(=O)(O)c5cc(ccc5(C=Cc1ccc(cc1S(=O)(=O)O)Nc2nc(nc(n2)N3CCOCC3)Nc4ccccc4))Nc6nc(nc(n6)N7CCOCC7)Nc8ccccc8	Training	0.73	0.8907710686
3219		O=S(=O)(O)c4cc(ccc4(C=Cc1ccc(cc1S(=O)(=O)O)Nc2nc(nc(n2)N(CCO)CCO)Nc3ccccc3))Nc5nc(nc(n5)N(CCO)CCO)Nc6ccccc6	Training	1.1	0.7593476849
3220		O=C(OCCCNC(=O)CCC(NC(=O)c1ccccc1)C(=O)N(CCC)CCC)Cc4c2cc(OC)ccc2n(C(=O)c3ccc(cc3)Cl)c4C	Training	-0.3	-0.3355234828
3221		O=C(C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC1=C(C)CC(O)CC1(C)C)C)C)C)C)C2(C)(CC(O)CC2(C)(C))	Training	1.28	-999
3222		O=CCC3CC(C)C(O)C=CC=CCC(OC(=O)CC(O)C(OC)C3(OC2OC(C)C(OC1OC(C)C(OC(=O)CC(C)C)C(O)(C)C1)C(N(C)C)C2(O)))C	Training	0.87	0.3040443111
3223		O=C(OC1C(OC(C)CC1(N(C)C))OC3C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C(C(=O)OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC3(O)(C))C)C)CC	Training	0.14	0.4039405827
3224		O(c1cc4c(cc1(OC))c2c(OC)c(OC)cc3c2C(N(C)CC3)C4)c5cc(OC)c(OC)cc5CC7c6cc(OC)c(OC)cc6CCN7(C)	Training	0.33	0.52
3225		O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CCC67(C)))	Training	-1.51	-1.6160142764
3226		O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C)))	Training	-1.44	-1.6414388054
3227		O=C6OC(CC)CCCC(OC1OC(C)C(N(C)C)CC1)C(C(=O)C5=CC4C(C=CC3CC(OC2OC(C)C(OC)C(OC)C2(OC))CC34)C5C6)C	Training	0.71	-999
3228		O=C3OC(CC)C(O)(C)C(O)C(C(=NOCOCCOC)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C	Training	0	0.4353186219
3229		O=C(Nc5ccc(Nc2ccc(NC(=O)c1ccccc1)c3C(=O)c4ccccc4(C(=O)c23))c6C(=O)c7ccccc7(C(=O)c56))c8ccccc8	Training	1.46	0.9382966875
3230		O=C(OC)C5c1cc6C(=O)c7cccc(O)c7(C(=O)c6(c(O)c1C(OC4OC(C)C(OC3OC(C)C(OC2OC(C(=O)CC2)C)C(O)C3)C(N(C)C)C4)CC5(O)(CC)))	Training	-1.16	-1.2015530107
3231		O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(OC)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C)))	Training	-1.98	-1.4474511937
3232		OCC8OC7OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(OC2(CO))OC3C(O)C(O)C(OC3(CO))OC4C(O)C(O)C(OC4(CO))OC5C(O)C(O)C(OC5(CO))OC6C(O)C(O)C(OC6(CO))OC8(C(O)C7(O))	Training	1.22	-999
3233		O=C(OC1CC(N(C)C(C)(C)C1)(C)C)C(C(=O)OC2CC(N(C)C(C)(C)C2)(C)C)(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)CCCC	Training	0.34	-999
3234		O=C(OCCN2CCN(C(=O)CCC(NC(=O)c1ccccc1)C(=O)N(CCC)CCC)CC2)Cc5c3cc(OC)ccc3n(C(=O)c4ccc(cc4)Cl)c5C	Training	-0.44	-0.2846553496
3235		O=C(O)C(CC)C1OC(C(C)CC1(C))C(C)C(O)C(C(=O)C(CC)C5OC4(OC2(OC(C)(CC2)C3OC(C)C(O)(CC)CC3)C(O)C=C4)C(C)CC5(C))C	Training	-1.62	-999
3236		O=CCC4CC(C)C(OC1OC(C)C(N(C)C)CC1)C=CC=CCC(OC(=O)CC(O)C(OC)C4(OC3OC(C)C(OC2OC(C)C(O)C(O)(C)C2)C(N(C)C)C3(O)))C	Training	0.74	0.3565454189
3237		OCC=C3C[N+]5(CC=C)(CCC47(c1ccccc1N6C=C8C%10C(=CCO)C[N+]%11(CC=C)(CCC9(c2ccccc2N(C=C(C3CC45)C67)C89)C%11(C%10))))	Training	-1.43	-999
3238		O=S(=O)(O)c1ccc(cc1)Nc2nc(nc(n2)N(CC(O)C)CC(O)C)Nc6ccc(C=Cc3ccc(cc3S(=O)(=O)O)Nc4nc(nc(n4)N(CC(O)C)CC(O)C)Nc5ccc(cc5)S(=O)(=O)O)c(c6)S(=O)(=O)O	Training	0.99	0.8887310026
3239		O=S(=O)(O)c1ccc(c(c1)Nc2nc(nc(n2)N(CC(O)C)CC(O)C)Nc6ccc(C=Cc3ccc(cc3S(=O)(=O)O)Nc4nc(nc(n4)N(CC(O)C)CC(O)C)Nc5cc(ccc5S(=O)(=O)O)S(=O)(=O)O)c(c6)S(=O)(=O)O)S(=O)(=O)O	Training	0.94	0.9109407064
3240		O=C(OC2OC(COC1OC(CO)C(O)C(O)C1(O))C(O)C(O)C2(O))C(=CC=CC(=CC=CC=C(C=CC=C(C(=O)OC4OC(COC3OC(CO)C(O)C(O)C3(O))C(O)C(O)C4(O))C)C)C)C	Training	0.51	-999
3241		O=C2OC(C(=CC1CCC(O)C(OC)C1)C)C(C)C(O)CC(=O)C(C=C(C)CC(C)CC(OC)C4OC(O)(C(=O)C(=O)N3CCCCC23)C(C)CC4(OC))CC=C	Training	-0.78	-999
3242		O(c1ccc(cc1)CCCCCCCCC)P(Oc2ccc(cc2)CCCCCCCCC)Oc3ccc(cc3)CCCCCCCCC	Training	1.16	-999
3243		OCC9OC(OC8C(O)C(OC(OC6CC5=CCC4C(CCC3(C)(C4(CC2N1CC(C)CCC1C(C)C23)))C5(C)CC6)C8(OC7OC(C)C(O)C(O)C7(O)))CO)C(O)C(O)C9(O)	Training	-0.17	-1.1520724813
3244		O=C3OC(CC)C(C=C(C=CC(=O)C(C)CC(CCN1CC(C)CC(C)C1)C(OC2OC(C)C(O)C(N(C)C)C2(O))C(C)C(O)C3)C)COC4OC(C)C(O)C(OC)C4(OC)	Training	-0.04	0.6219228448
3245		FC(F)(F)C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl	Training	0.42	0.0069727457
3246		c1(c(c(Cl)sc1Cl)Cl)Cl	Training	-0.5	-999
3247		FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F	Training	1.9	1.4395550352
3248		N(C)(C)CCCl	Training	0.22	-0.5566962188
3249		O=P(F)(OC(C)C)C	Training	-2.41	1.1680030932
3250		N1CCNCC1	Training	1.36	1.3470997417
3251		O=NN(CC)CC	Training	0.33	0.6170365881
3252		O=NN(COC)CC	Training	0.66	0.7330516812
3253		O=NN(C)C(OC)C	Training	0.31	0.8674848009
3254		O=NN(CCO)CCO	Training	1.75	1.1305786926
3255		O=NN(C)CCN(N=O)C	Training	-0.07	-0.0916145676
3256		O=C(NP(=O)(OC)SC)C	Training	0.58	0.3068559973
3257		OCCCC	Training	1.03	1.3695697291
3258		OC(C)CC	Training	1.44	1.4031120275
3259		O(CC)CC	Training	1.21	1.7670783433
3260		OCC(C)C	Training	1.52	1.2399345564
3261		OCC(O)CC	Training	2.25	2.2674023293
3262		OCCOCC	Training	1.23	1.5829129914
3263		OOC(C)(C)C	Training	0.61	1.9031597827
3264		O(C)CCOC	Training	1.78	1.6253454852
3265		OCCCOC	Training	1.8	1.7083170536
3266		OCCSCCO	Training	1.73	-999
3267		OCCSSCCO	Training	0.05	1.9103121937
3268		OCCOCOC	Training	1.79	1.7367545903
3269		OCCOCCO	Training	2.07	1.4271656703
3270		O=S(=O)(CC)CCO	Training	2.12	1.7151190833
3271		O=S(OCC(O)C)(C)=S	Training	0.67	-999
3272		OCC(O)C(O)CO	Training	2.03	1.9138430365
3273		O=S(=O)(OCC)OCC	Training	0.76	-999
3274		CCC(C)S	Training	1.76	1.6471258112
3275		CCSCC	Training	1.58	1.5449831619
3276		CC(C)CS	Training	1.9	1.6194803255
3277		CC(C)(C)S	Training	1.72	1.6919433011
3278		CCSSCC	Training	1.22	-999
3279		O(CC)[SiH](OCC)Cl	Training	1.61	1.4571943705
3280		N(CC)CC	Training	0.87	0.5394250998
3281		NCC(C)C	Training	0.49	0.5387708583
3282		N(C)(C)CC	Training	0.91	0.7753394079
3283		N=[N+]=NP(OCC)(OCC)=S	Training	-1.59	-999
3284		N=C(N)NC(=N)N(C)C	Training	0.78	1.295164185
3285		OCCN(C)C	Training	1.12	0.7466790615
3286		O(C)CCCN	Training	0.83	1.3389383089
3287		OCCNCCO	Training	0.3	1.5239428312
3288		OCC(N)(CO)CO	Training	1.69	1.926457768
3289		O=C(O)CN(CP(=O)(O)O)CP(=O)(O)O	Training	1.17	1.336784449
3290		O(CC)P(OCC)=S	Training	0.11	0.862639502
3291		O=P(OC)(CC)SC	Training	-1.27	-0.8816976278
3292		OP(OCC)OCC	Training	1.4	1.2575486431
3293		O=P(O)(OCC)CC	Training	1.18	1.0335345974
3294		O=P(O)(OC(C)C)C	Training	1.58	0.9212906543
3295		N[N+](C)(C)CCCl	Training	1.33	0.7210837376
3296		NCCCNC	Training	1.03	1.3041744304
3297		NCCCCN	Training	0.72	1.2728391931
3298		OCCNCCN	Training	1.46	1.1586187412
3299		O=S(=O)(O)CNNC(C)C	Training	0.24	-999
3300		NCCSSCCN	Training	0.6	-999
3301		O(C)P(OC)(=S)SSP(OC)(OC)=S	Training	1.5	-999
3302		O=P(OC)(OC)OP(=O)(OC)OC	Training	-2.14	-999
3303		O=CC(=C(C(=O)O)Cl)Cl	Training	-0.23	0.855
3304		C=C(C(=C(Cl)Cl)Cl)Cl	Training	0.35	0.1478808423
3305		O=C(OC(=O)C(Cl)Cl)C(Cl)Cl	Training	1.07	-999
3306		N#CC=CC#N	Training	-0.29	0.3790758999
3307		O=C1NC(=O)C(=O)C(=O)N1	Training	1.56	-999
3308		N#CSC=CSC#N	Training	-0.27	-0.3684968326
3309		N1=CC=NC(=S)SSSSC1=S	Training	1.5	-999
3310		O=C1C=C(O)C1(=O)	Training	-0.38	0.8969864467
3311		O=C1OC(=O)C=C1	Training	0.38	0.7156776816
3312		N#CSCC(Cl)SC#N	Training	-0.26	-0.3795632751
3313		O=S1(=O)(CC(C(C1)(Cl)Cl)(Cl)Cl)	Training	-0.47	0.2630102059
3314		O=S(C(C(Cl)Cl)Cl)C(C(Cl)Cl)Cl	Training	-0.62	-999
3315		O=[N+]([O-])c1c(n[nH]c1C)Cl	Training	0.34	0.7673781688
3316		O=NN(CC(F)(F)F)CC(F)(F)F	Training	0.15	0.6426449756
3317		O=C1N=NC(O)=CC1	Training	1.41	-999
3318		O=C1C=CC(=O)NN1	Training	1.02	-999
3319		N2=C1N(C(=S)SS1)CC2	Training	0.33	-999
3320		O=C1OC(=O)CC1	Training	1.18	1.0336282557
3321		O=C(O)C=CC(=O)O	Training	1.32	1.1674335294
3322		c1ccsc1	Training	1.22	1.51
3323		C=CC(=C)Cl	Training	0.71	-999
3324		FCCOC(C(Cl)(Cl)Cl)Cl	Training	-1.1	1.05492719
3325		n1cc(c([nH]1)C)Cl	Training	0.51	0.9563767791
3326		O=C(OCC=C)Cl	Training	0.31	0.1091359784
3327		O=C(OC)C(=C)Cl	Training	-0.25	0.3374435361
3328		O=C(NC(=O)CI)CI	Training	0.27	-999
3329		N#CC=CC	Training	0.4	0.0581837328
3330		N#CC(=C)C	Training	0.25	0.5668375455
3331		N#CCNCC#N	Training	0.87	1.1411378299
3332		O=C(O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]	Training	0.5	-999
3333		N#CC(O)C=C	Training	-0.11	-999
3334		O=C1C=C(ON1)C	Training	1.5	0.5994973605
3335		N#CCOC(=O)C	Training	-0.49	0.2001890451
3336		O=C1NC(=O)CC1	Training	2.15	1.9642951499
3337		O=C1C=C(OS(=O)(=O)N1)C	Training	1.43	-999
3338		C(=NCC=C)=S	Training	0.05	-999
3339		C=CC=C	Training	2.01	-999
3340		C(=CCBr)CBr	Training	-0.53	-0.2318982582
3341		C(=CCl)C(C)Br	Training	-0.36	0.6527669794
3342		O1C(CCl)C1CCl	Training	0.71	0.2227369317
3343		O=C(CCCCl)Cl	Training	0.98	0.4562076424
3344		O=S1(=O)(CC(C(C1)Cl)Cl)	Training	0.41	0.2037862151
3345		N#CCCC[Si](Cl)(Cl)Cl	Training	1.15	1.03
3346		O=S(=O)(C(CCl)Cl)C(CCl)Cl	Training	-0.01	-0.2378608555
3347		n1[nH]ccc1C	Training	0.94	0.8625455639
3348		n1c[nH]cc1C	Training	0.96	0.7266452665
3349		N#CN=C(OC)C	Training	0.64	-999
3350		N#CCC(=O)NC	Training	0.6	1.4830906694
3351		Oc1noc(c1)CN	Training	-0.4	-999
3352		O=NN1OCC=CC1	Training	0.9	-999
3353		O=C1NC(NC1C)=S	Training	0.91	0.9636060316
3354		N1C(=S)SC(NCC1)=S	Training	0.13	0.2974268988
3355		O=NN(C(=O)C(=O)N(N=O)C)C	Training	-0.26	0.2219347347
3356		O=COCC=C	Training	0.16	0.3077642439
3357		O=C(O)C(=C)C	Training	1.09	1.216967812
3358		O=C(C(=O)C)C	Training	1.26	1.3243562718
3359		O1CC1C2OC2	Training	-0.04	0.9573066471
3360		O=C(OC)C=C	Training	0.51	0.6554391131
3361		OCC#CCO	Training	0.08	1.7794490817
3362		O=S(=O)(C=C)C=C	Training	-0.57	0.4333657959
3363		O=S1(=O)(CC=CC1)	Training	1.33	0.2986960673
3364		O=COCCOC=O	Training	1.11	1.4450156661
3365		O=C(O)C(C(C(=O)O)S)S	Training	1.34	1.4048992234
3366		O=C(OC(=O)OC)OC	Training	0.29	1.3587285284
3367		O=C(O)CC(O)C(=O)O	Training	1.38	1.3875705592
3368		O=C(O)COCC(=O)O	Training	0.57	1.2500773347
3369		C=CSC=C	Training	0.3	-999
3370		CC(CCl)(CBr)Br	Training	0.5	-0.0257575966
3371		O=P(OC)(OC)OC(C(Cl)(Br)Br)Cl	Training	-0.89	-999
3372		O=C(OC)CCBr	Training	0.98	1.113518104
3373		O=S1(=O)(CCC(C1)Br)	Training	0.04	0.4794492549
3374		C=C(C)CCl	Training	0.97	1.0765643071
3375		FC(F)(F)CC[Si](C)(Cl)Cl	Training	0.68	-999
3376		O(C=C)CCCl	Training	0.3	-999
3377		O=C(OC(C)C)Cl	Training	0.58	-999
3378		O=C(OCCCl)C	Training	-1.09	0.2835609304
3379		O=C(Cl)SCCC	Training	0.91	-999
3380		O=NN(CC)CC(F)(F)F	Training	0.79	0.1420825779
3381		N#CCCC	Training	-0.14	0.410605851
3382		O=C(OCC)C=[N+]=N	Training	0.54	0.5569354303
3383		N#CCCOC	Training	1.71	1.5356567379
3384		O=C(C=C)NCO	Training	0.67	0.3257860037
3385		O=C(O)C1NCSC1	Training	0.82	1.6039840822
3386		O=C(O)CC(N)C(=O)O	Training	1.18	1.6079447059
3387		O=C(O)CNCC(=O)O	Training	1.65	1.1757822718
3388		OCC(C(CO)Br)Br	Training	1	0.6634658572
3389		C(CSCCCl)Cl	Training	-0.97	-999
3390		O=P(OC)(OC)C(O)C(Cl)(Cl)Cl	Training	-0.22	0.4871131186
3391		N#CCCNC	Training	1.43	1.1397660119
3392		O=CN(N=CC)C	Training	0.5	-0.2536769301
3393		O=NN(C=C)CC	Training	-0.06	-0.0932735431
3394		O=NN1CCCC1	Training	0.95	0.0411108264
3395		O=NN1COCCC1	Training	0.71	0.7174752085
3396		O=NN(C(=O)OCC)C	Training	0.13	-0.0654833093
3397		O=NN(C)COC(=O)C	Training	-0.04	0.5158422798
3398		C=CCNC(N)=S	Training	0.24	0.3480220131
3399		N(C(=S)S)CCNC(=S)S	Training	0.21	0.13
3400		N#CNC(=N)N(C)C	Training	1.53	0.9163977107
3401		O=NN(C(=O)NC(=O)N)CC	Training	0.82	0.5268802067
3402		O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1	Training	0.89	0.0431063996
3403		O=CCCC	Training	1.54	1.8023912522
3404		O1CC1CC	Training	0.84	1.1250359266
3405		O1CCCC1	Training	1.36	1.1958344448
3406		O1CC1(C)C	Training	1.73	1.3259962854
3407		O=COCCC	Training	1.66	1.875910792
3408		O1CCOCC1	Training	1.68	1.6370603076
3409		O=C(OC)CC	Training	1.75	1.8435681381
3410		O=CC(OC)C	Training	1.03	1.4982815425
3411		OCC=CCO	Training	1.15	1.904730478
3412		O=C(OCC)CS	Training	0.17	1.1665809054
3413		O=C(OC)CCS	Training	0.18	1.1888859925
3414		O=S1(=O)(CCCC1)	Training	1.21	0.5206772169
3415		O=CCCSC	Training	0.67	1.4357457434
3416		OP(OCCCl)OCCCl	Training	0.1	0.482302087
3417		CC(C)C[Si](Cl)(Cl)Cl	Training	0.02	-999
3418		C=C[Si](C)(C)Cl	Training	1.22	-999
3419		O=NN1CCNCC1	Training	1.29	-0.0470317952
3420		O=NN(C(=O)N)CCC	Training	0.56	0.3990851764
3421		O=NN(C(=O)N(C)C)C	Training	0.26	0.3243420221
3422		N(NC(N)=S)=C(C)C	Training	-0.43	-0.6433219664
3423		O1CCNCC1	Training	1.08	1.1843655049
3424		O=C(N(C)C)C	Training	1.69	1.115244483
3425		O=NOCCCC	Training	-0.09	1.0872670063
3426		O=C(OCCC)N	Training	1.26	1.1317590681
3427		O=C(NCCO)C	Training	2.42	1.0686620937
3428		O=[N+]([O-])C(CO)(CO)CO	Training	1.1	-999
3429		O=C(O)c1c(c(ns1)Cl)Cl	Training	0.71	-999
3430		O=C(O)C(F)(F)C(F)(F)C(F)(F)F	Training	0.82	0.808024705
3431		O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0.16	-999
3432		N#CC#CC#N	Training	0.76	-999
3433		O=C(N)c6nc(C5N=C(CCNC(=O)C(NC(=O)C(C)C(O)C(NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(NCC(N)C(=O)N)CC(=O)N)C(OC3OC(CO)C(O)C(O)C3(OC2OC(CO)C(O)C(O)(C(=O)N)C2(O))(C))c4cnc[nH]4)C)C(=O)C)SC5)sc6	Training	-0.31	-999
3434		O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC1)C(O)C)CCN)CCN)CC(C)C)CC(C)C)CCN)CCN)C(O)C)CCN)CCCCC(C)CC	Training	-1.02	-0.0225549871
3435		Oc1c(cc(cc1C(C)(C)C)Cc4c(C)c(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(C)c(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c4(C))C(C)(C)C	Training	0.29	-999
3436		O=C1OC(C(=O)NC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC1C)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C	Training	-2.44	-999
3437		OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCCCCCCCCCCCCCC	Training	0.35	-999
3438		FC1(F)(C(=C(C(F)(F)C1(F)(F))Cl)Cl)	Training	0.06	-999
3439		O=C1C(=C(C(=O)C1(Cl)Cl)Cl)Cl	Training	0.63	0.4044485774
3440		n1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	0.24	0.3244033018
3441		O=C1C(=C(C(C1(Cl)Cl)(Cl)Cl)Cl)Cl	Training	-0.21	0.8594794172
3442		C1CCCC1	Training	2.21	2.0084717937
3443		C=CCCC	Training	1.82	1.5495868792
3444		OCC(CO)(CBr)CBr	Training	0.86	-999
3445		O(COCCCl)CCCl	Training	-0.42	0.0980504618
3446		OCC(CO)(CCl)CCl	Training	-1.13	0.0884415498
3447		O=P1(OC(C)CC(O1)C)Cl	Training	0.31	-999
3448		N#CC(N)(C)CC	Training	-0.12	0.9219490363
3449		N#CCCN(C)C	Training	1.42	0.84676313
